DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
PV2016_3024_15A0909,160941,Mk10,16:59:43 20-Jan-2017,Argos,A,52.7383,173.9665,589,5640,61,109,,,,,,
PV2016_3024_15A0909,160941,Mk10,17:32:03 20-Jan-2017,Argos,A,52.7521,173.9677,829,3465,198,70,,,,,,
PV2016_3024_15A0909,160941,Mk10,18:00:43 20-Jan-2017,Argos,2,52.7528,173.9182,259,1182,56,85,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:32:38 21-Jan-2017,Argos,B,52.7636,174.3918,8569,22272,3296,90,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:56:50 21-Jan-2017,Argos,B,52.7364,173.9187,998,8797,113,151,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:56:50 21-Jan-2017,Argos,B,52.7250,173.9269,4036,63125,258,146,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:04:48 21-Jan-2017,Argos,B,52.7444,173.9668,1353,1825,1002,108,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:12:52 21-Jan-2017,Argos,A,52.7538,173.9088,178,277,114,45,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:34:31 21-Jan-2017,Argos,B,52.7496,173.9917,1342,39088,46,91,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:36:18 21-Jan-2017,Argos,B,52.7511,173.9182,394,4260,36,78,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:39:46 21-Jan-2017,Argos,B,52.7758,174.0296,2582,247747,26,77,,,,,,
PV2016_3024_15A0909,160941,Mk10,09:26:19 21-Jan-2017,Argos,B,52.7621,173.9745,2565,15139,434,79,,,,,,
PV2016_3024_15A0909,160941,Mk10,15:11:22 21-Jan-2017,Argos,A,52.7575,173.9019,3823,52317,279,105,,,,,,
PV2016_3024_15A0909,160941,Mk10,15:52:18 21-Jan-2017,Argos,1,52.7563,173.9144,1109,2087,589,126,,,,,,
PV2016_3024_15A0909,160941,Mk10,01:01:44 22-Jan-2017,Argos,A,52.7576,173.9004,3979,43996,359,82,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:39:14 22-Jan-2017,Argos,B,52.7540,173.9279,1653,77642,35,82,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:53:30 22-Jan-2017,Argos,B,52.7530,173.9191,1660,11678,235,82,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:20:29 22-Jan-2017,Argos,B,52.7555,173.9375,2091,7457,586,84,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:33:51 22-Jan-2017,Argos,B,52.7545,173.9163,993,9685,101,21,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:43:30 22-Jan-2017,Argos,B,52.7547,173.9177,1051,2296,480,25,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:35:52 22-Jan-2017,Argos,B,52.7509,173.9134,929,6246,138,167,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:29:28 22-Jan-2017,Argos,B,52.7505,173.9178,1284,1534,1074,112,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:08:26 22-Jan-2017,Argos,B,52.7367,173.9108,1755,2783,1106,96,,,,,,
PV2016_3024_15A0909,160941,Mk10,14:56:18 22-Jan-2017,Argos,B,52.6906,173.9147,2610,8073,844,96,,,,,,Lat > 4 deviations from mean
PV2016_3024_15A0909,160941,Mk10,16:32:52 22-Jan-2017,Argos,1,52.7460,173.9307,510,2525,102,97,,,,,,
PV2016_3024_15A0909,160941,Mk10,16:38:39 22-Jan-2017,Argos,B,52.7459,173.9275,1200,2063,697,93,,,,,,
PV2016_3024_15A0909,160941,Mk10,16:56:39 22-Jan-2017,Argos,B,52.7480,173.9262,2280,3907,1330,91,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:28:25 23-Jan-2017,Argos,B,52.7697,173.9922,7609,37375,1549,79,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:05:46 23-Jan-2017,Argos,B,52.7637,173.9568,7147,33181,1539,82,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:49:17 23-Jan-2017,Argos,1,52.7521,173.9301,553,7099,43,84,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:07:18 23-Jan-2017,Argos,B,52.7493,173.9255,703,11784,41,78,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:44:07 23-Jan-2017,Argos,B,52.7397,173.8817,605,3208,114,139,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:40:33 23-Jan-2017,Argos,B,52.7149,173.8461,1412,2786,715,92,,,,,,
PV2016_3024_15A0909,160941,Mk10,22:34:06 23-Jan-2017,Argos,A,52.7214,174.0413,266,1317,53,99,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:13:07 24-Jan-2017,Argos,A,52.7892,174.0316,1093,26908,44,79,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:20:42 24-Jan-2017,Argos,B,52.7499,173.9643,2606,115702,58,91,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:56:26 25-Jan-2017,Argos,A,52.7541,173.9156,414,4318,39,70,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:41:56 25-Jan-2017,Argos,B,52.7477,173.8961,1615,5534,471,72,,,,,,
PV2016_3024_15A0909,160941,Mk10,01:54:09 26-Jan-2017,Argos,2,52.7522,173.9062,283,472,169,82,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:30:39 26-Jan-2017,Argos,B,52.7622,173.9071,3034,6215,1481,87,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:11:58 26-Jan-2017,Argos,B,52.7841,173.9193,1257,5752,274,25,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:39:54 26-Jan-2017,Argos,B,52.7719,173.9171,893,1563,510,66,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:07:58 27-Jan-2017,Argos,1,52.7483,173.9119,521,1709,159,95,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:29:22 27-Jan-2017,Argos,B,52.7605,173.9199,4062,6911,2387,81,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:50:06 27-Jan-2017,Argos,1,52.7481,173.8989,808,14933,43,81,,,,,,
PV2016_3024_15A0909,160941,Mk10,19:40:57 27-Jan-2017,Argos,B,52.7383,173.9051,7679,12932,4559,88,,,,,,
PV2016_3024_15A0909,160941,Mk10,21:06:32 27-Jan-2017,Argos,B,52.7512,173.9140,5933,14879,2366,93,,,,,,
PV2016_3024_15A0909,160941,Mk10,21:06:32 27-Jan-2017,Argos,B,52.7510,173.9109,4520,10361,1971,103,,,,,,
PV2016_3024_15A0909,160941,Mk10,21:17:17 27-Jan-2017,Argos,B,52.7502,173.9198,2715,5371,1371,107,,,,,,
PV2016_3024_15A0909,160941,Mk10,01:33:52 28-Jan-2017,Argos,B,52.7360,173.9105,2598,5191,1300,73,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:12:58 28-Jan-2017,Argos,B,52.7288,173.9160,2843,4351,1856,91,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:23:55 28-Jan-2017,Argos,2,52.7573,173.9260,372,2130,64,60,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:47:39 28-Jan-2017,Argos,A,52.7581,173.9072,348,1419,85,132,,,,,,
PV2016_3024_15A0909,160941,Mk10,22:26:42 28-Jan-2017,Argos,2,52.7443,173.9334,261,757,89,94,,,,,,
PV2016_3024_15A0909,160941,Mk10,01:21:52 29-Jan-2017,Argos,B,52.7473,173.9331,1207,33748,43,90,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:58:15 29-Jan-2017,Argos,B,52.7451,173.9332,1777,4906,643,89,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:57:19 29-Jan-2017,Argos,B,52.7452,173.9358,1299,21698,77,129,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:58:52 29-Jan-2017,Argos,B,52.7468,173.9340,184,560,60,60,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:17:50 29-Jan-2017,Argos,B,52.7462,173.9341,616,1043,363,87,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:43:38 29-Jan-2017,Argos,B,52.7403,173.9388,1287,2444,677,81,,,,,,
PV2016_3024_15A0909,160941,Mk10,18:24:26 29-Jan-2017,Argos,B,52.7166,173.9534,3409,6181,1879,101,,,,,,
PV2016_3024_15A0909,160941,Mk10,19:00:17 29-Jan-2017,Argos,B,52.6988,173.9499,2734,14349,521,96,,,,,,Lat > 4 deviations from mean
PV2016_3024_15A0909,160941,Mk10,22:09:20 29-Jan-2017,Argos,1,52.7582,173.9126,827,1934,353,89,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:43:28 30-Jan-2017,Argos,2,52.7528,173.9224,479,5477,41,84,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:33:42 30-Jan-2017,Argos,B,52.7601,173.8956,2413,4147,1404,79,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:44:13 31-Jan-2017,Argos,B,52.7244,173.7940,5519,253015,120,78,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:26:37 01-Feb-2017,Argos,B,52.7303,173.9764,3008,82642,109,105,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:05:15 01-Feb-2017,Argos,B,52.7350,173.9557,2973,13640,647,102,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:30:35 01-Feb-2017,Argos,A,52.7447,173.9298,372,2722,50,100,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:23:41 01-Feb-2017,Argos,B,52.7466,173.9259,1025,1972,532,90,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:04:15 01-Feb-2017,Argos,A,52.7340,173.9311,1399,73269,26,78,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:57:15 01-Feb-2017,Argos,B,52.7314,173.9265,5767,15272,2177,80,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:59:04 01-Feb-2017,Argos,B,52.7251,173.9225,8482,17259,4168,83,,,,,,
PV2016_3024_15A0909,160941,Mk10,15:07:30 01-Feb-2017,Argos,B,52.6958,173.9398,3103,6582,1463,83,,,,,,
PV2016_3024_15A0909,160941,Mk10,18:01:16 01-Feb-2017,Argos,B,52.6570,173.8873,2833,7129,1126,102,,,,,,
PV2016_3024_15A0909,160941,Mk10,18:22:15 01-Feb-2017,Argos,B,52.6365,174.0339,1672,20453,136,174,,,,,,
PV2016_3024_15A0909,160941,Mk10,18:28:43 01-Feb-2017,Argos,B,52.6270,174.0345,811,1457,451,171,,,,,,
PV2016_3024_15A0909,160941,Mk10,19:05:39 01-Feb-2017,Argos,B,52.6234,174.0304,1072,1347,852,95,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:16:15 02-Feb-2017,Argos,A,52.7487,173.9045,1078,11483,101,82,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:57:58 02-Feb-2017,Argos,A,52.7504,173.9107,263,378,183,61,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:04:16 03-Feb-2017,Argos,B,52.7498,173.8459,1830,83311,40,92,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:53:18 03-Feb-2017,Argos,B,52.7511,173.8774,2300,12403,426,92,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:02:07 03-Feb-2017,Argos,A,52.7460,173.9329,229,302,173,154,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:32:49 03-Feb-2017,Argos,3,52.7439,173.9247,171,229,127,50,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:53:55 03-Feb-2017,Argos,A,52.7466,173.9236,182,734,45,91,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:03:52 03-Feb-2017,Argos,B,52.7484,173.9238,910,14417,57,78,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:13:59 03-Feb-2017,Argos,A,52.7418,173.9371,178,553,57,104,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:33:45 03-Feb-2017,Argos,B,52.7404,173.9408,631,1071,371,91,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:12:13 03-Feb-2017,Argos,B,52.7316,173.9485,1438,2601,794,91,,,,,,
PV2016_3024_15A0909,160941,Mk10,16:03:14 03-Feb-2017,Argos,B,52.7021,173.9104,3075,5742,1646,97,,,,,,
PV2016_3024_15A0909,160941,Mk10,16:40:29 03-Feb-2017,Argos,B,52.6472,173.9545,2963,7155,1227,88,,,,,,
PV2016_3024_15A0909,160941,Mk10,01:35:30 05-Feb-2017,Argos,2,52.7461,173.9228,384,554,265,73,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:59:18 05-Feb-2017,Argos,B,52.7120,173.9908,8674,16930,4444,87,,,,,,Lon > 4 deviations from mean
PV2016_3024_15A0909,160941,Mk10,05:24:08 05-Feb-2017,Argos,2,52.7366,173.9164,463,2502,85,63,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:27:17 05-Feb-2017,Argos,3,52.7422,173.9210,235,1418,39,76,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:56:05 05-Feb-2017,Argos,B,52.7420,173.9207,910,1521,544,87,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:37:55 05-Feb-2017,Argos,A,52.7486,173.9362,228,335,155,51,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:18:36 05-Feb-2017,Argos,3,52.7474,173.9292,224,429,117,99,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:22:31 05-Feb-2017,Argos,B,52.7476,173.9295,576,997,332,91,,,,,,
PV2016_3024_15A0909,160941,Mk10,01:29:10 06-Feb-2017,Argos,B,52.7711,173.9074,6182,23064,1656,73,,,,,,Lat > 4 deviations from mean
PV2016_3024_15A0909,160941,Mk10,04:50:42 06-Feb-2017,Argos,B,52.7531,173.9128,1879,9161,385,152,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:56:42 06-Feb-2017,Argos,3,52.7495,173.9085,234,649,84,84,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:06:45 06-Feb-2017,Argos,3,52.7519,173.9101,134,263,68,82,,,,,,
PV2016_3024_15A0909,160941,Mk10,01:12:29 07-Feb-2017,Argos,3,52.7497,173.9125,199,567,70,53,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:57:08 07-Feb-2017,Argos,B,52.7446,173.9156,1260,2565,618,81,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:30:41 07-Feb-2017,Argos,A,52.7547,173.9174,424,2601,69,58,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:56:28 07-Feb-2017,Argos,3,52.7504,173.9115,153,254,92,58,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:41:12 07-Feb-2017,Argos,3,52.7477,173.9182,181,455,72,63,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:41:58 08-Feb-2017,Argos,2,52.7518,173.9136,295,3792,22,79,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:06:25 08-Feb-2017,Argos,B,52.7519,173.9104,1546,2902,823,86,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:27:39 08-Feb-2017,Argos,B,52.7443,173.9031,1513,2775,824,87,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:45:51 08-Feb-2017,Argos,B,52.7243,173.9243,985,7950,122,155,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:06:29 08-Feb-2017,Argos,B,52.7398,173.9051,1056,1787,624,7,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:43:40 09-Feb-2017,Argos,B,52.6136,173.8683,4767,6327,3591,87,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:14:12 09-Feb-2017,Argos,B,52.7023,173.8772,3385,28339,404,76,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:14:39 09-Feb-2017,Argos,B,52.7122,173.9076,2411,18931,307,79,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:59:46 09-Feb-2017,Argos,B,52.7140,173.9103,2519,13542,468,80,,,,,,
PV2016_3024_15A0909,160941,Mk10,19:59:33 09-Feb-2017,Argos,B,52.7188,174.0225,4077,11914,1395,79,,,,,,
PV2016_3024_15A0909,160941,Mk10,21:40:33 09-Feb-2017,Argos,B,52.7063,173.9760,1762,24375,127,131,,,,,,
PV2016_3024_15A0909,160941,Mk10,22:35:54 09-Feb-2017,Argos,A,52.7448,173.9368,633,19427,20,99,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:18:36 10-Feb-2017,Argos,2,52.7467,173.9353,269,2155,33,82,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:24:32 10-Feb-2017,Argos,A,52.7468,173.9285,197,427,90,99,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:57:12 10-Feb-2017,Argos,3,52.7459,173.9304,136,198,93,78,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:43:20 10-Feb-2017,Argos,A,52.7476,173.9329,349,959,127,13,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:01:56 10-Feb-2017,Argos,A,52.7481,173.9359,424,8889,20,76,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:36:47 10-Feb-2017,Argos,B,52.7506,173.9265,1228,2559,589,84,,,,,,
PV2016_3024_15A0909,160941,Mk10,15:26:39 10-Feb-2017,Argos,B,52.7144,173.9439,3162,6165,1621,86,,,,,,
PV2016_3024_15A0909,160941,Mk10,17:09:27 10-Feb-2017,Argos,B,52.7236,173.9738,3196,4348,2349,74,,,,,,
PV2016_3024_15A0909,160941,Mk10,17:09:27 10-Feb-2017,Argos,B,52.6499,173.9901,2428,6748,873,74,,,,,,
PV2016_3024_15A0909,160941,Mk10,18:20:52 10-Feb-2017,Argos,B,52.6535,174.0039,2495,8885,700,73,,,,,,
PV2016_3024_15A0909,160941,Mk10,18:50:31 10-Feb-2017,Argos,B,52.6713,174.0362,1890,5912,604,85,,,,,,
PV2016_3024_15A0909,160941,Mk10,18:50:31 10-Feb-2017,Argos,B,52.6693,174.0477,1658,4133,665,91,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:15:26 11-Feb-2017,Argos,B,52.7423,173.8840,7892,615419,101,73,,,,,,
PV2016_3024_15A0909,160941,Mk10,02:55:23 11-Feb-2017,Argos,B,52.7371,173.8872,7980,40176,1585,73,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:16:15 11-Feb-2017,Argos,B,52.7299,173.8885,9118,28892,2877,74,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:50:40 11-Feb-2017,Argos,2,52.7528,173.9215,400,2397,66,76,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:12:28 11-Feb-2017,Argos,B,52.7509,173.9251,1068,23025,49,87,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:52:26 11-Feb-2017,Argos,B,52.7452,173.9482,4701,7764,2846,88,,,,,,
PV2016_3024_15A0909,160941,Mk10,09:38:04 11-Feb-2017,Argos,B,52.7457,173.9445,4322,7706,2423,92,,,,,,
PV2016_3024_15A0909,160941,Mk10,16:06:10 11-Feb-2017,Argos,B,52.6889,174.0073,3201,6458,1586,88,,,,,,
PV2016_3024_15A0909,160941,Mk10,18:08:17 11-Feb-2017,Argos,B,52.6167,174.1093,4851,18265,1288,72,,,,,,
PV2016_3024_15A0909,160941,Mk10,19:46:24 11-Feb-2017,Argos,B,52.6136,174.1176,5477,15280,1962,76,,,,,,
PV2016_3024_15A0909,160941,Mk10,21:33:14 11-Feb-2017,Argos,B,52.6535,174.1901,3620,9910,1322,89,,,,,,Lon > 4 deviations from mean
PV2016_3024_15A0909,160941,Mk10,21:52:33 11-Feb-2017,Argos,B,52.7553,173.9687,2125,122735,36,74,,,,,,
PV2016_3024_15A0909,160941,Mk10,22:39:04 11-Feb-2017,Argos,0,52.7349,173.9734,2508,93716,67,100,,,,,,
PV2016_3024_15A0909,160941,Mk10,01:57:16 12-Feb-2017,Argos,A,52.7456,173.9368,391,2117,72,74,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:03:10 12-Feb-2017,Argos,B,52.7406,173.9496,1079,1927,604,126,,,,,,
PV2016_3024_15A0909,160941,Mk10,04:08:49 12-Feb-2017,Argos,B,52.7533,173.9335,667,4367,102,32,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:37:25 12-Feb-2017,Argos,3,52.7476,173.9341,133,645,27,76,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:48:24 12-Feb-2017,Argos,1,52.7458,173.9293,820,8398,80,81,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:23:02 12-Feb-2017,Argos,A,52.7479,173.9311,334,1186,94,70,,,,,,
PV2016_3024_15A0909,160941,Mk10,06:52:42 12-Feb-2017,Argos,B,52.7479,173.9312,1272,2098,771,88,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:02:07 12-Feb-2017,Argos,2,52.7458,173.9250,264,840,83,120,,,,,,
PV2016_3024_15A0909,160941,Mk10,08:25:46 12-Feb-2017,Argos,3,52.7466,173.9294,180,276,117,82,,,,,,
PV2016_3024_15A0909,160941,Mk10,01:49:24 13-Feb-2017,Argos,A,52.7515,173.9110,208,423,101,102,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:22:16 13-Feb-2017,Argos,B,52.7429,173.8891,1311,40277,42,69,,,,,,
PV2016_3024_15A0909,160941,Mk10,05:32:22 13-Feb-2017,Argos,A,52.7516,173.9147,154,229,103,102,,,,,,
